no,username,region,Weapon,kills,headshot(%)
5596,Don Omar#PCO,br, Phantom ,716,32.80%
5597,Don Omar#PCO,br, Ghost ,639,45.40%
5598,papacu#1262,br, Vandal ,"4,325",36.90%
5599,papacu#1262,br, Judge ,935,10.10%
5600,papacu#1262,br, Sheriff ,748,49.70%
5601,MARCELOIDE#3CM,br, Vandal ,"26,125",33.60%
5602,MARCELOIDE#3CM,br, Phantom ,"7,796",29.70%
5603,MARCELOIDE#3CM,br, Spectre ,"3,376",24.20%
5604,RossiNaMOSH#1313,br, Vandal ,"7,152",24.40%
5605,RossiNaMOSH#1313,br, Phantom ,"2,430",28.20%
5606,RossiNaMOSH#1313,br, Ghost ,"1,118",29.50%
5607,xtentation#bvf,br, Vandal ,"7,090",36.10%
5608,xtentation#bvf,br, Phantom ,"1,261",29.80%
5609,xtentation#bvf,br, Sheriff ,"1,132",45.70%
5610,ricktw#headh,br, Vandal ,"24,992",38.10%
5611,ricktw#headh,br, Phantom ,"5,096",36.60%
5612,ricktw#headh,br, Spectre ,"3,708",27.70%
5613,zakkv#PK1,br, Vandal ,"30,250",32.40%
5614,zakkv#PK1,br, Phantom ,"5,165",29.10%
5615,zakkv#PK1,br, Ghost ,"3,312",35.80%
5616,carpe diem#2003,br, Vandal ,"28,233",46.80%
5617,carpe diem#2003,br, Phantom ,"13,078",42.10%
5618,carpe diem#2003,br, Operator ,"6,309",5.70%
5619,buza fumadon#tonha,br, Vandal ,"27,258",35.60%
5620,buza fumadon#tonha,br, Phantom ,"7,020",34.10%
5621,buza fumadon#tonha,br, Spectre ,"3,446",27.50%
5622,pANIc#dream,br, Vandal ,"15,594",28.30%
5623,pANIc#dream,br, Phantom ,"3,139",22.60%
5624,pANIc#dream,br, Spectre ,"2,184",19.60%
5625,opalaSST#YHWH,br, Vandal ,"23,001",26.10%
5626,opalaSST#YHWH,br, Phantom ,"7,837",23.30%
5627,opalaSST#YHWH,br, Spectre ,"5,561",19.20%
5628,zarTT#Deus,br, Vandal ,"19,440",48.50%
5629,zarTT#Deus,br, Phantom ,"2,958",42.00%
5630,zarTT#Deus,br, Ghost ,"2,749",52.10%
5631,FROZT#PINAS,br, Vandal ,"20,094",34.60%
5632,FROZT#PINAS,br, Phantom ,"6,568",32.80%
5633,FROZT#PINAS,br, Spectre ,"3,025",24.20%
5634,CAOS Fatmarino#777,br, Vandal ,"14,352",39.80%
5635,CAOS Fatmarino#777,br, Phantom ,"1,931",35.10%
5636,CAOS Fatmarino#777,br, Ghost ,"1,845",51.80%
5637,duum#fps,br, Vandal ,"20,749",31.80%
5638,duum#fps,br, Phantom ,"12,891",28.90%
5639,duum#fps,br, Operator ,"4,685",8.70%
5640,blessthefall#sosho,br, Vandal ,"6,586",35.00%
5641,blessthefall#sosho,br, Phantom ,"2,256",34.50%
5642,blessthefall#sosho,br, Sheriff ,"1,172",57.20%
5643,OXEN KIMB0#lula,br, Vandal ,"8,204",45.80%
5644,OXEN KIMB0#lula,br, Phantom ,"1,589",41.00%
5645,OXEN KIMB0#lula,br, Ghost ,"1,047",51.40%
5646,raizen#img0d,br, Vandal ,"4,603",38.40%
5647,raizen#img0d,br, Operator ,"1,817",8.00%
5648,raizen#img0d,br, Phantom ,"1,038",32.30%
5649,pdr1n#031,br, Vandal ,"21,477",26.60%
5650,pdr1n#031,br, Phantom ,"3,360",22.50%
5651,pdr1n#031,br, Ghost ,"2,453",33.70%
5652,Müller#zyzz,br, Vandal ,"13,868",23.50%
5653,Müller#zyzz,br, Spectre ,"4,062",15.80%
5654,Müller#zyzz,br, Phantom ,"3,405",24.80%
5655,illum by god#djk,br, Vandal ,"22,069",34.50%
5656,illum by god#djk,br, Phantom ,"10,375",31.70%
5657,illum by god#djk,br, Ghost ,"2,870",40.70%
5658,Sth overpeeking#demon,br, Phantom ,"19,180",34.40%
5659,Sth overpeeking#demon,br, Vandal ,"15,998",37.50%
5660,Sth overpeeking#demon,br, Spectre ,"6,453",24.60%
5661,SABININHU 11Y#rvl,br, Vandal ,"15,378",37.80%
5662,SABININHU 11Y#rvl,br, Phantom ,"5,523",33.90%
5663,SABININHU 11Y#rvl,br, Operator ,"2,491",9.90%
5664,alca#weiyo,br, Vandal ,"3,232",42.50%
5665,alca#weiyo,br, Phantom ,"2,459",37.30%
5666,alca#weiyo,br, Ghost ,644,49.40%
5667,Sousa#4TAL,br, Vandal ,"27,005",38.40%
5668,Sousa#4TAL,br, Phantom ,"10,804",33.90%
5669,Sousa#4TAL,br, Spectre ,"4,734",22.90%
5670,RaFa#NTJ,br, Vandal ,"13,073",26.50%
5671,RaFa#NTJ,br, Ghost ,"1,949",37.60%
5672,RaFa#NTJ,br, Phantom ,"1,468",22.10%
5673,aztex#2007,br, Vandal ,"31,267",41.00%
5674,aztex#2007,br, Phantom ,"10,266",33.10%
5675,aztex#2007,br, Operator ,"5,238",10.10%
5676,simple#flick,br, Vandal ,"7,701",47.10%
5677,simple#flick,br, Phantom ,"4,604",39.90%
5678,simple#flick,br, Operator ,"2,942",12.20%
5679,D1EkO#0007,br, Vandal ,"6,202",36.90%
5680,D1EkO#0007,br, Phantom ,"1,565",31.70%
5681,D1EkO#0007,br, Sheriff ,"1,004",52.50%
5682,LEV Maiky 悪魔#Room,br, Vandal ,"8,655",46.30%
5683,LEV Maiky 悪魔#Room,br, Sheriff ,"1,346",53.30%
5684,LEV Maiky 悪魔#Room,br, Ghost ,"1,329",50.60%
5685,Ant#FG9,br, Vandal ,"32,093",40.50%
5686,Ant#FG9,br, Phantom ,"8,276",32.90%
5687,Ant#FG9,br, Ghost ,"4,765",50.50%
5688,NEW RES E SENS#pitvl,br, Vandal ,"23,020",34.10%
5689,NEW RES E SENS#pitvl,br, Phantom ,"4,873",29.40%
5690,NEW RES E SENS#pitvl,br, Ghost ,"3,804",35.40%
5691,FlouT#24h,br, Vandal ,"32,787",31.20%
5692,FlouT#24h,br, Phantom ,"6,244",29.30%
5693,FlouT#24h,br, Classic ,"3,379",34.80%
5694,Moonlight#lovU2,br, Vandal ,"19,777",35.50%
5695,Moonlight#lovU2,br, Phantom ,"3,525",29.20%
5696,Moonlight#lovU2,br, Spectre ,"2,804",23.30%
5697,100Talent toolqi#000,br, Vandal ,"10,552",35.40%
5698,100Talent toolqi#000,br, Spectre ,"1,368",24.00%
5699,100Talent toolqi#000,br, Sheriff ,"1,132",47.70%
5700,Svenk#16y,br, Vandal ,"12,843",36.90%
5701,Svenk#16y,br, Phantom ,"3,673",28.90%
5702,Svenk#16y,br, Sheriff ,"2,022",57.10%
5703,JNS viniszy#isa,br, Vandal ,"24,504",33.30%
5704,JNS viniszy#isa,br, Phantom ,"5,569",27.10%
5705,JNS viniszy#isa,br, Sheriff ,"2,981",47.90%
5706,Tutu#iriri,br, Vandal ,"13,207",31.50%
5707,Tutu#iriri,br, Phantom ,"3,454",27.70%
5708,Tutu#iriri,br, Operator ,"1,963",10.40%
5709,HiiiK PUTÃO#OFERA,br, Vandal ,"18,804",42.30%
5710,HiiiK PUTÃO#OFERA,br, Phantom ,"6,368",34.60%
5711,HiiiK PUTÃO#OFERA,br, Ghost ,"2,525",47.80%
5712,Guiizin#2710,br, Vandal ,"18,939",29.60%
5713,Guiizin#2710,br, Phantom ,"5,601",25.10%
5714,Guiizin#2710,br, Sheriff ,"2,551",43.70%
5715,mibr drn#mls,br, Vandal ,"8,988",27.60%
5716,mibr drn#mls,br, Phantom ,"3,575",24.60%
5717,mibr drn#mls,br, Spectre ,"1,912",19.90%
5718,Jenniffer#ctd,br, Vandal ,"4,411",38.40%
5719,Jenniffer#ctd,br, Spectre ,706,27.70%
5720,Jenniffer#ctd,br, Ghost ,647,36.10%
5721,Puzeraaaa#2k700,br, Vandal ,"13,004",29.10%
5722,Puzeraaaa#2k700,br, Phantom ,"3,720",25.80%
5723,Puzeraaaa#2k700,br, Ghost ,"1,210",34.10%
5724,SUTHER#1337,br, Vandal ,"10,021",35.10%
5725,SUTHER#1337,br, Phantom ,"2,515",32.60%
5726,SUTHER#1337,br, Ghost ,"1,110",40.80%
5727,zoey#theo,br, Vandal ,"24,857",36.60%
5728,zoey#theo,br, Phantom ,"6,398",32.90%
5729,zoey#theo,br, Ghost ,"2,681",38.10%
5730,brNsorrisinho#TTV,br, Vandal ,"31,386",33.20%
5731,brNsorrisinho#TTV,br, Phantom ,"16,749",30.50%
5732,brNsorrisinho#TTV,br, Judge ,"9,323",10.60%
5733,bbb1#BR1,br, Vandal ,"7,005",33.20%
5734,bbb1#BR1,br, Phantom ,"1,623",25.90%
5735,bbb1#BR1,br, Ghost ,780,37.20%
5736,sam#1337z,br, Vandal ,"14,790",35.70%
5737,sam#1337z,br, Phantom ,"3,731",28.50%
5738,sam#1337z,br, Ghost ,"1,906",45.20%
5739,poiuytrewq#abc,br, Vandal ,"13,945",28.90%
5740,poiuytrewq#abc,br, Phantom ,"4,200",25.40%
5741,poiuytrewq#abc,br, Judge ,"2,186",12.80%
5742,TTV pbjrfps#1907,br, Vandal ,"19,467",33.40%
5743,TTV pbjrfps#1907,br, Phantom ,"6,805",28.90%
5744,TTV pbjrfps#1907,br, Spectre ,"2,043",24.30%
5745,reo#nana,br, Vandal ,"13,486",42.30%
5746,reo#nana,br, Phantom ,"6,765",36.10%
5747,reo#nana,br, Spectre ,"2,269",29.10%
5748,rdo#1533,br, Vandal ,"57,834",26.30%
5749,rdo#1533,br, Phantom ,"26,786",24.80%
5750,rdo#1533,br, Spectre ,"8,736",21.10%
5751,QuAllyy#BR1,br, Vandal ,"15,082",21.70%
5752,QuAllyy#BR1,br, Phantom ,"3,089",17.50%
5753,QuAllyy#BR1,br, Ghost ,"1,800",32.20%
5754,antunes#6cm,br, Vandal ,"32,701",28.60%
5755,antunes#6cm,br, Phantom ,"10,008",24.80%
5756,antunes#6cm,br, Spectre ,"4,256",18.10%
5757,zBj#898,br, Vandal ,"4,136",39.40%
5758,zBj#898,br, Phantom ,"2,273",35.10%
5759,zBj#898,br, Sheriff ,637,46.30%
5760,it is what it is#sknkn,br, Vandal ,"10,015",36.60%
5761,it is what it is#sknkn,br, Phantom ,"3,917",32.40%
5762,it is what it is#sknkn,br, Sheriff ,"1,219",53.30%
5763,nonee#vii,br, Vandal ,"23,994",32.60%
5764,nonee#vii,br, Operator ,"4,464",9.10%
5765,nonee#vii,br, Sheriff ,"2,966",47.60%
5766,Pulmão Embutido#6256,br, Vandal ,"12,015",28.90%
5767,Pulmão Embutido#6256,br, Phantom ,"4,254",24.80%
5768,Pulmão Embutido#6256,br, Spectre ,"1,488",21.50%
5769,tyzh#boy,br, Vandal ,"22,078",38.80%
5770,tyzh#boy,br, Phantom ,"5,478",33.90%
5771,tyzh#boy,br, Operator ,"4,247",8.60%
5772,Noob Supremo#0001,br, Vandal ,"4,038",29.30%
5773,Noob Supremo#0001,br, Spectre ,801,18.50%
5774,Noob Supremo#0001,br, Phantom ,679,21.60%
5775,RasdR#xxx,br, Vandal ,"4,717",47.80%
5776,RasdR#xxx,br, Phantom ,661,41.30%
5777,RasdR#xxx,br, Ghost ,603,52.10%
5778,leo#MPG2,br, Vandal ,"29,004",31.70%
5779,leo#MPG2,br, Phantom ,"5,211",27.00%
5780,leo#MPG2,br, Sheriff ,"3,893",44.20%
5781,insano#drift,br, Vandal ,"22,065",34.30%
5782,insano#drift,br, Phantom ,"3,546",31.10%
5783,insano#drift,br, Ghost ,"3,033",35.90%
5784,mLp#mLpCS,br, Vandal ,"17,034",37.50%
5785,mLp#mLpCS,br, Phantom ,"4,070",32.90%
5786,mLp#mLpCS,br, Ghost ,"2,272",39.90%
5787,Hgr#XKPT,br, Vandal ,"15,610",32.90%
5788,Hgr#XKPT,br, Phantom ,"4,455",27.80%
5789,Hgr#XKPT,br, Sheriff ,"2,354",47.10%
5790,TAFG 12Y#deus,br, Vandal ,"14,347",35.40%
5791,TAFG 12Y#deus,br, Phantom ,"4,941",29.70%
5792,TAFG 12Y#deus,br, Ghost ,"1,929",40.30%
5793,secco#CAASO,br, Vandal ,"6,547",27.80%
5794,secco#CAASO,br, Phantom ,"1,413",29.10%
5795,secco#CAASO,br, Spectre ,"1,147",16.90%
5796,pLGodzao#sad,br, Vandal ,"20,882",29.50%
5797,pLGodzao#sad,br, Phantom ,"4,831",28.20%
5798,pLGodzao#sad,br, Spectre ,"3,028",24.00%
5799,helkii#lhama,br, Vandal ,"23,333",29.00%
5800,helkii#lhama,br, Phantom ,"8,247",27.70%
5801,helkii#lhama,br, Spectre ,"3,668",22.60%
5802,swz#dream,br, Vandal ,"22,484",39.80%
5803,swz#dream,br, Phantom ,"6,012",33.70%
5804,swz#dream,br, Sheriff ,"2,881",51.40%
5805,OniquisZ#sasa,br, Vandal ,"16,979",37.10%
5806,OniquisZ#sasa,br, Operator ,"8,424",15.20%
5807,OniquisZ#sasa,br, Phantom ,"7,476",32.90%
5808,ttkZ#007,br, Vandal ,"30,633",41.00%
5809,ttkZ#007,br, Phantom ,"12,276",34.80%
5810,ttkZ#007,br, Ghost ,"4,237",35.70%
5811,slow#019bb,br, Vandal ,"17,071",32.80%
5812,slow#019bb,br, Phantom ,"7,453",24.70%
5813,slow#019bb,br, Ghost ,"3,091",39.70%
5814,00 meLL#dcnty,br, Vandal ,"31,174",35.60%
5815,00 meLL#dcnty,br, Phantom ,"6,970",28.50%
5816,00 meLL#dcnty,br, Spectre ,"4,589",25.00%
5817,ODK gabiTê#gT1,br, Vandal ,"13,051",28.10%
5818,ODK gabiTê#gT1,br, Phantom ,"3,168",25.90%
5819,ODK gabiTê#gT1,br, Spectre ,"1,671",18.70%
5820,lula molusco#nariz,br, Vandal ,"38,289",35.30%
5821,lula molusco#nariz,br, Operator ,"8,759",6.80%
5822,lula molusco#nariz,br, Phantom ,"3,669",31.00%
5823,Kennay#11734,br, Vandal ,"21,257",25.80%
5824,Kennay#11734,br, Spectre ,"3,713",19.40%
5825,Kennay#11734,br, Phantom ,"3,588",23.00%
5826,Voll#SIGMA,br, Vandal ,"5,017",30.80%
5827,Voll#SIGMA,br, Spectre ,"1,029",23.70%
5828,Voll#SIGMA,br, Phantom ,877,25.60%
5829,JNS Slaag Law#teamo,br, Vandal ,"24,533",41.50%
5830,JNS Slaag Law#teamo,br, Phantom ,"8,965",37.10%
5831,JNS Slaag Law#teamo,br, Spectre ,"3,071",28.60%
5832,jdenials#new,br, Vandal ,"11,929",30.70%
5833,jdenials#new,br, Phantom ,"1,614",26.50%
5834,jdenials#new,br, Sheriff ,"1,351",42.00%
5835,Vieirawc#LINDO,br, Vandal ,"22,234",31.30%
5836,Vieirawc#LINDO,br, Phantom ,"3,734",28.80%
5837,Vieirawc#LINDO,br, Spectre ,"3,089",23.00%
5838,v1scourgeiwnl#asz,br, Vandal ,"7,446",42.50%
5839,v1scourgeiwnl#asz,br, Phantom ,795,35.00%
5840,v1scourgeiwnl#asz,br, Ghost ,728,45.70%
5841,ydz#5075,br, Vandal ,"18,227",32.80%
5842,ydz#5075,br, Phantom ,"8,197",29.30%
5843,ydz#5075,br, Judge ,"4,232",13.50%
5844,mth#bala,br, Vandal ,"15,738",26.70%
5845,mth#bala,br, Phantom ,"8,033",22.20%
5846,mth#bala,br, Spectre ,"2,687",19.50%
5847,Kashixz#xzz,br, Phantom ,"12,592",29.10%
5848,Kashixz#xzz,br, Vandal ,"11,737",37.10%
5849,Kashixz#xzz,br, Ghost ,"2,250",40.90%
5850,asNNNNNNNNNN#0910,br, Phantom ,"2,837",23.20%
5851,asNNNNNNNNNN#0910,br, Vandal ,"1,655",25.70%
5852,asNNNNNNNNNN#0910,br, Spectre ,"1,483",18.20%
5853,Hideent#ZZZ,br, Vandal ,"6,823",26.00%
5854,Hideent#ZZZ,br, Spectre ,"1,759",21.70%
5855,Hideent#ZZZ,br, Phantom ,"1,679",23.40%
5856,godnegu1N#1533,br, Vandal ,"19,808",24.60%
5857,godnegu1N#1533,br, Ghost ,"2,717",29.00%
5858,godnegu1N#1533,br, Phantom ,"2,190",27.40%
5859,Sharkays Xit#1999,br, Vandal ,"13,960",33.00%
5860,Sharkays Xit#1999,br, Phantom ,"6,381",28.00%
5861,Sharkays Xit#1999,br, Operator ,"3,143",8.10%
5862,senior happox#kpop,br, Phantom ,"13,880",28.90%
5863,senior happox#kpop,br, Vandal ,"13,423",30.10%
5864,senior happox#kpop,br, Spectre ,"2,743",21.20%
5865,kivary#ICE,br, Vandal ,"8,114",42.60%
5866,kivary#ICE,br, Phantom ,"2,340",36.60%
5867,kivary#ICE,br, Sheriff ,"1,048",57.30%
5868,Tecozera#60HZ,br, Vandal ,"35,309",38.90%
5869,Tecozera#60HZ,br, Phantom ,"4,640",33.20%
5870,Tecozera#60HZ,br, Ghost ,"3,822",40.80%
5871,judite#judas,br, Vandal ,"17,886",42.60%
5872,judite#judas,br, Phantom ,"3,681",37.90%
5873,judite#judas,br, Spectre ,"1,631",26.00%
5874,Neto#OXEN,br, Vandal ,"4,646",38.10%
5875,Neto#OXEN,br, Ghost ,529,49.50%
5876,Neto#OXEN,br, Spectre ,518,27.20%
5877,sistem#7031,br, Vandal ,"3,910",40.80%
5878,sistem#7031,br, Sheriff ,649,49.60%
5879,sistem#7031,br, Phantom ,441,30.60%
5880,MC ANÃO#clara,br, Vandal ,"8,041",41.40%
5881,MC ANÃO#clara,br, Phantom ,"1,323",37.70%
5882,MC ANÃO#clara,br, Ghost ,"1,111",48.40%
5883,dede#solo,br, Vandal ,"15,438",32.00%
5884,dede#solo,br, Phantom ,"6,383",26.90%
5885,dede#solo,br, Spectre ,"3,145",19.90%
5886,lvNdgraF#fvck,br, Vandal ,"17,008",30.70%
5887,lvNdgraF#fvck,br, Phantom ,"5,741",23.90%
5888,lvNdgraF#fvck,br, Spectre ,"2,267",20.90%
5889,é o DADDY#BERG,br, Vandal ,"23,919",37.80%
5890,é o DADDY#BERG,br, Phantom ,"5,111",31.40%
5891,é o DADDY#BERG,br, Ghost ,"3,015",43.70%
5892,LOUD lissA#LLL,br, Vandal ,"20,681",44.20%
5893,LOUD lissA#LLL,br, Phantom ,"7,316",36.20%
5894,LOUD lissA#LLL,br, Ghost ,"3,029",43.80%
5895,wizard#vlk,br, Vandal ,"9,878",30.20%
5896,wizard#vlk,br, Phantom ,"4,168",30.00%
5897,wizard#vlk,br, Spectre ,"2,393",25.70%
5898,lu1sx#yyyj,br, Vandal ,"19,859",35.90%
5899,lu1sx#yyyj,br, Phantom ,"6,660",29.00%
5900,lu1sx#yyyj,br, Operator ,"3,045",8.80%
5901,ShelL#FOCO,br, Vandal ,"19,460",32.80%
5902,ShelL#FOCO,br, Phantom ,"5,617",26.10%
5903,ShelL#FOCO,br, Ghost ,"2,056",41.50%
5904,Lipezerah#young,br, Vandal ,"16,881",32.80%
5905,Lipezerah#young,br, Spectre ,"2,138",22.70%
5906,Lipezerah#young,br, Ghost ,"1,794",40.60%
5907,EBG Liu#Fliu,br, Vandal ,"5,396",42.10%
5908,EBG Liu#Fliu,br, Ghost ,716,47.00%
5909,EBG Liu#Fliu,br, Phantom ,707,32.80%
5910,Not Compai#7129,br, Vandal ,"7,146",38.90%
5911,Not Compai#7129,br, Phantom ,"2,385",36.90%
5912,Not Compai#7129,br, Spectre ,724,24.90%
5913,Xezaxi#BAHIA,br, Vandal ,"28,694",26.70%
5914,Xezaxi#BAHIA,br, Phantom ,"11,344",22.60%
5915,Xezaxi#BAHIA,br, Spectre ,"4,379",18.90%
5916,AZURE GREiN#6969,br, Vandal ,"12,119",27.80%
5917,AZURE GREiN#6969,br, Operator ,"3,241",10.90%
5918,AZURE GREiN#6969,br, Sheriff ,"1,580",40.40%
5919,mibr periculosA#gmT,br, Vandal ,"27,615",30.80%
5920,mibr periculosA#gmT,br, Phantom ,"12,170",27.30%
5921,mibr periculosA#gmT,br, Spectre ,"6,497",21.40%
5922,Crawler#2002,br, Vandal ,"7,402",34.60%
5923,Crawler#2002,br, Phantom ,"3,860",28.60%
5924,Crawler#2002,br, Ghost ,"1,103",40.30%
5925,leo1#boss,br, Vandal ,"46,169",38.80%
5926,leo1#boss,br, Phantom ,"16,216",33.60%
5927,leo1#boss,br, Operator ,"9,598",10.50%
5928,mpg#xdd,br, Vandal ,"10,421",26.80%
5929,mpg#xdd,br, Phantom ,"3,835",22.10%
5930,mpg#xdd,br, Ghost ,"1,700",31.80%
5931,delusion#0305,br, Vandal ,"10,728",30.20%
5932,delusion#0305,br, Phantom ,"2,523",25.90%
5933,delusion#0305,br, Sheriff ,"1,642",49.70%
5934,JpL#2005,br, Vandal ,"31,048",41.50%
5935,JpL#2005,br, Phantom ,"15,008",37.30%
5936,JpL#2005,br, Spectre ,"4,432",30.70%
5937,INSA jayмe#мvp,br, Vandal ,"24,080",39.60%
5938,INSA jayмe#мvp,br, Phantom ,"6,757",34.60%
5939,INSA jayмe#мvp,br, Sheriff ,"3,070",53.40%
5940,mousepitbull#boss,br, Vandal ,"11,041",31.80%
5941,mousepitbull#boss,br, Phantom ,"1,791",26.60%
5942,mousepitbull#boss,br, Spectre ,"1,162",18.10%
5943,asmod#eus,br, Vandal ,"3,974",41.30%
5944,asmod#eus,br, Phantom ,891,39.50%
5945,asmod#eus,br, Ghost ,556,52.30%
5946,JeyJeyADVENTURES#467,br, Vandal ,"26,994",33.20%
5947,JeyJeyADVENTURES#467,br, Judge ,"7,838",12.00%
5948,JeyJeyADVENTURES#467,br, Phantom ,"7,787",30.70%
5949,felxy#felxy,br, Vandal ,"20,018",29.10%
5950,felxy#felxy,br, Phantom ,"4,650",28.30%
5951,felxy#felxy,br, Ghost ,"2,650",34.50%
5952,Caju#fna,br, Vandal ,"12,352",29.00%
5953,Caju#fna,br, Phantom ,"2,663",23.60%
5954,Caju#fna,br, Spectre ,"1,739",18.10%
5955,waved#triix,br, Vandal ,"20,360",40.10%
5956,waved#triix,br, Phantom ,"5,344",35.90%
5957,waved#triix,br, Sheriff ,"4,151",48.30%
5958,lucilfer#007,br, Vandal ,"14,405",31.60%
5959,lucilfer#007,br, Phantom ,"5,147",26.70%
5960,lucilfer#007,br, Sheriff ,"2,140",48.90%
5961,steelzin01#7743,br, Vandal ,"17,095",27.40%
5962,steelzin01#7743,br, Phantom ,"3,087",21.20%
5963,steelzin01#7743,br, Ghost ,"2,701",30.40%
5964,hazn#s2666,br, Vandal ,"2,660",32.40%
5965,hazn#s2666,br, Phantom ,"1,047",27.00%
5966,hazn#s2666,br, Operator ,576,6.60%
5967,Fer#uva,br, Vandal ,"18,712",33.30%
5968,Fer#uva,br, Phantom ,"4,534",28.60%
5969,Fer#uva,br, Spectre ,"2,097",23.10%
5970,Halt847#HALT,br, Vandal ,"9,043",27.70%
5971,Halt847#HALT,br, Phantom ,"4,378",25.30%
5972,Halt847#HALT,br, Spectre ,"1,434",18.40%
5973,trojanz1n#aim,br, Vandal ,"4,969",34.00%
5974,trojanz1n#aim,br, Phantom ,"1,280",31.30%
5975,trojanz1n#aim,br, Sheriff ,918,40.20%
5976,c4fezin#0511,br, Vandal ,"21,186",36.00%
5977,c4fezin#0511,br, Phantom ,"9,479",31.00%
5978,c4fezin#0511,br, Operator ,"3,376",6.10%
5979,lautinho#1742,br, Vandal ,"28,744",28.30%
5980,lautinho#1742,br, Phantom ,"8,300",25.30%
5981,lautinho#1742,br, Judge ,"7,133",11.20%
5982,SoA Hïtt#2006,br, Vandal ,"18,754",30.60%
5983,SoA Hïtt#2006,br, Phantom ,"6,438",27.60%
5984,SoA Hïtt#2006,br, Spectre ,"2,001",18.00%
5985,CrayZ#1337S,br, Phantom ,"4,978",22.40%
5986,CrayZ#1337S,br, Vandal ,"4,136",26.40%
5987,CrayZ#1337S,br, Odin ,"1,316",16.60%
5988,KNZY#qwx,latam, Vandal ,"27,324",28.20%
5989,KNZY#qwx,latam, Phantom ,"7,891",24.80%
5990,KNZY#qwx,latam, Operator ,"4,765",9.80%
5991,ttv miyeonfps#myn,latam, Vandal ,"15,971",33.90%
5992,ttv miyeonfps#myn,latam, Phantom ,"2,538",32.80%
5993,ttv miyeonfps#myn,latam, Sheriff ,"1,603",55.50%
5994,Twitch Speekth#Top 1,latam, Vandal ,"4,677",28.10%
5995,Twitch Speekth#Top 1,latam, Stinger ,"1,142",17.20%
5996,Twitch Speekth#Top 1,latam, Classic ,798,24.20%
5997,SLN Ñefry ヅ#NA NA,latam, Vandal ,"31,355",26.40%
5998,SLN Ñefry ヅ#NA NA,latam, Spectre ,"6,190",18.70%
5999,SLN Ñefry ヅ#NA NA,latam, Phantom ,"5,458",23.60%
6000,kaizen#kkkkk,latam, Vandal ,"19,846",29.70%
6001,kaizen#kkkkk,latam, Phantom ,"4,228",27.40%
6002,kaizen#kkkkk,latam, Spectre ,"3,395",18.50%
6003,NO PEGO UNA#juli,latam, Vandal ,"11,937",33.30%
6004,NO PEGO UNA#juli,latam, Phantom ,"1,930",29.50%
6005,NO PEGO UNA#juli,latam, Spectre ,"1,642",20.40%
6006,Whiith#2000,latam, Vandal ,"28,938",28.60%
6007,Whiith#2000,latam, Spectre ,"7,818",19.80%
6008,Whiith#2000,latam, Phantom ,"7,626",20.40%
6009,UDEC 21#2121,latam, Vandal ,"17,075",35.70%
6010,UDEC 21#2121,latam, Phantom ,"6,780",30.30%
6011,UDEC 21#2121,latam, Classic ,"2,457",38.90%
6012,vlokz#1337,latam, Vandal ,"17,816",28.70%
6013,vlokz#1337,latam, Phantom ,"8,608",26.10%
6014,vlokz#1337,latam, Spectre ,"2,685",23.00%
6015,ZEN Sayled#ZH18,latam, Vandal ,"31,026",34.20%
6016,ZEN Sayled#ZH18,latam, Phantom ,"8,309",31.70%
6017,ZEN Sayled#ZH18,latam, Ghost ,"4,405",37.60%
6018,ZEN Xuto#xt1,latam, Vandal ,"24,563",42.10%
6019,ZEN Xuto#xt1,latam, Phantom ,"11,354",38.10%
6020,ZEN Xuto#xt1,latam, Operator ,"5,932",11.10%
6021,gessito#fps,latam, Vandal ,"15,593",25.30%
6022,gessito#fps,latam, Phantom ,"8,778",23.10%
6023,gessito#fps,latam, Spectre ,"3,413",20.70%
6024,Vhagar#3121,latam, Vandal ,"19,698",36.70%
6025,Vhagar#3121,latam, Phantom ,"8,224",32.20%
6026,Vhagar#3121,latam, Ghost ,"3,272",40.50%
6027,jvhz#glhf,latam, Vandal ,"20,355",38.90%
6028,jvhz#glhf,latam, Phantom ,"5,908",32.20%
6029,jvhz#glhf,latam, Operator ,"3,972",9.20%
6030,WYG KEZNIT#1337,latam, Vandal ,"1,788",28.60%
6031,WYG KEZNIT#1337,latam, Phantom ,"1,347",22.80%
6032,WYG KEZNIT#1337,latam, Bulldog ,396,22.00%
6033,FSY Sebaaah#STF,latam, Vandal ,"21,144",28.50%
6034,FSY Sebaaah#STF,latam, Classic ,"2,667",30.40%
6035,FSY Sebaaah#STF,latam, Spectre ,"2,042",24.80%
6036,ZEN fabizin#knd,latam, Vandal ,"25,571",35.70%
6037,ZEN fabizin#knd,latam, Phantom ,"13,236",30.50%
6038,ZEN fabizin#knd,latam, Spectre ,"5,142",22.40%
6039,NerodeuS#070,latam, Vandal ,"27,632",27.90%
6040,NerodeuS#070,latam, Phantom ,"10,627",24.80%
6041,NerodeuS#070,latam, Spectre ,"5,103",17.80%
6042,Tegui#STFU,latam, Vandal ,"19,383",36.90%
6043,Tegui#STFU,latam, Phantom ,"6,996",29.90%
6044,Tegui#STFU,latam, Spectre ,"3,323",23.80%
6045,kdr the goat#1337,latam, Vandal ,"18,851",36.00%
6046,kdr the goat#1337,latam, Phantom ,"6,428",33.80%
6047,kdr the goat#1337,latam, Sheriff ,"2,293",47.20%
6048,RDY mazi#pou,latam, Vandal ,"25,593",34.80%
6049,RDY mazi#pou,latam, Phantom ,"8,312",31.70%
